id,member_id,emp_length,policy_code,loan_status
1057770,1289135,11,1,2
1057275,1288835,5,1,2
1057330,1288893,0,1,2
1057773,1289138,5,1,2
1057343,1288906,0,1,2
1057562,1289325,0,1,2
1057776,1289141,2,1,2
1057519,1289084,2,1,2
1057314,1288878,3,1,0
1057537,1289101,8,1,2
1057358,1289321,6,1,1
1057038,1288592,2,1,2
1057316,1288880,3,1,2
1057350,1289313,3,1,2
1057319,1288883,5,1,2
1052234,1283787,3,1,2
1041468,1271495,0,1,1
1057515,1289079,1,1,2
1057522,1289087,11,1,2
1057428,1288986,2,1,2
1057318,1288882,0,1,0
1057451,1289010,4,1,2
1048164,1278876,4,1,2
1057482,1289043,5,1,2
1057501,1289049,5,1,2
1057458,1289018,3,1,2
1057445,1289004,5,1,2
1057211,1288770,7,1,2
1057055,1288609,3,1,1
1057199,1288758,11,1,2
1057375,1288931,1,1,2
1057238,1288797,6,1,2
1057204,1288763,1,1,1
1057171,1288730,11,1,0
1057013,1288567,11,1,2
1057397,1288954,3,1,2
1056945,1288501,11,1,0
1056969,1288521,3,1,0
1056923,1288478,2,1,2
1057140,1288696,1,1,2
1055794,1287366,11,1,2
1057083,1288637,0,1,1
1056866,1288420,0,1,2
1057071,1288625,11,1,2
1056925,1288480,5,1,2
1057099,1288654,5,1,2
1056297,1287883,9,1,2
1056889,1288442,9,1,2
1057113,1288668,4,1,2
1056786,1288340,4,1,2
1057110,1288665,0,1,1
1057080,1288634,0,1,2
1057031,1288585,7,1,1
1050520,1281977,4,1,2
1056845,1288399,2,1,2
1057065,1288619,9,1,2
1057026,1288580,1,1,2
1056070,1287644,3,1,2
1056857,1288411,3,1,2
1056856,1288410,9,1,2
1057054,1288608,2,1,2
1056817,1288371,4,1,2
1057024,1288578,0,1,2
1056799,1288353,11,1,1
1056133,1287708,7,1,0
1056835,1288389,11,1,2
1056055,1287628,11,1,2
1055476,1287029,1,1,2
1055593,1287154,2,1,2
1056585,1288179,4,1,2
1056773,1288325,2,1,2
1056374,1287949,2,1,2
1055929,1287504,2,1,2
1056772,1288324,11,1,2
1055229,1286785,1,1,2
1056601,1288196,2,1,2
1011430,1238298,2,1,2
1056115,1287689,0,1,2
1056345,1288135,2,1,2
1054308,1286151,5,1,1
1056351,1288141,1,1,2
1056320,1287908,11,1,0
1056090,1287665,2,1,2
1056273,1287858,11,1,1
1053961,1285785,2,1,2
1056155,1287930,3,1,2
1056147,1287922,5,1,2
1056107,1287655,0,1,2
1056157,1281001,5,1,2
1056298,1287885,8,1,1
1056299,1287887,7,1,2
1056248,1287830,1,1,2
926180,1146931,0,1,2
1056261,1287844,11,1,1
1056098,1287673,2,1,0
1056081,1287654,0,1,2
1056062,1287635,0,1,2
1056239,1287822,0,1,1
1056093,1287668,1,1,2
1056080,1287653,6,1,2
1056234,1287815,3,1,1
1053252,1284826,11,1,1
1056186,1287764,3,1,2
1056039,1287613,11,1,0
1055960,1287736,6,1,2
1048116,1279261,11,1,2
1056204,1277130,5,1,2
1056163,1287739,8,1,2
1050689,1282336,9,1,2
1056173,1287749,11,1,0
1055949,1287725,9,1,1
1051959,1283479,11,1,2
1056000,1287570,3,1,0
1055912,1287488,4,1,2
1055757,1287526,5,1,2
1053910,1285730,4,1,2
1055977,1287546,3,1,2
1055982,1287551,6,1,1
1055921,1287497,4,1,0
1055723,1287291,2,1,1
1055810,1287382,0,1,2
1055873,1287447,7,1,1
1055657,1287221,0,1,2
1055838,1287411,1,1,1
1052534,1284069,5,1,2
1055716,1287282,0,1,1
1055701,1287267,5,1,2
1055693,1287258,6,1,2
1055843,1287416,2,1,2
1055696,1287261,11,1,2
1055834,1287408,5,1,1
1055653,1287217,2,1,0
1055682,1287246,4,1,2
1055641,1287204,6,1,2
1055835,1235254,5,1,2
1055646,1287209,6,1,2
1055612,1287174,4,1,2
1055639,1287203,5,1,2
1055636,1287196,5,1,1
1055350,1287314,11,1,2
1055357,1287323,7,1,2
1055587,1287147,11,1,2
1055566,1287125,0,1,1
1053384,1284971,11,1,2
1036318,1266180,8,1,2
1055509,1287067,11,1,1
1055527,1287086,4,1,1
1055502,1287057,2,1,2
1055322,1286886,11,1,1
1055535,1287094,4,1,2
1055300,1286863,0,1,1
1055275,1286835,11,1,2
1054743,1286600,11,1,2
1055212,1286768,6,1,2
1055468,1287021,3,1,1
1055260,1286814,11,1,1
1055240,1286796,11,1,2
1055239,1286795,6,1,2
1055405,1286957,11,1,2
1055231,1286787,7,1,2
1055225,1286781,0,1,2
1055222,1286778,0,1,2
1055455,1268296,11,1,2
1055426,1286980,6,1,2
1055394,1286945,2,1,2
1055195,1286750,9,1,2
1055362,1286913,0,1,2
1054703,1286556,11,1,1
1055392,1286943,1,1,2
1049553,1280954,7,1,1
1054237,1285870,5,1,2
1052179,1283726,1,1,2
1055372,1286922,1,1,0
1055374,1286925,2,1,2
1052618,1284176,5,1,2
1055163,1286714,6,1,2
1054796,1286436,11,1,2
1054702,1286555,0,1,2
1054558,1286397,5,1,2
1054203,1285831,2,1,2
1054700,1286553,1,1,2
1054552,1286391,0,1,0
863895,1077043,11,1,2
1053176,1284734,2,1,2
1054692,1282904,3,1,1
1054683,1286537,11,1,2
1054653,1286307,3,1,1
1054655,1286309,2,1,2
1054445,1286076,8,1,1
1054489,1286323,6,1,2
1054630,1286283,11,1,1
1051508,1283196,3,1,2
1054482,1286313,4,1,2
1054469,1286100,3,1,2
1054628,1286281,11,1,2
1054484,1286315,8,1,2
1054476,1286107,8,1,2
1054607,1286259,4,1,1
1054461,1286092,5,1,2
1054441,1286072,4,1,0
1050216,1281437,11,1,2
1054301,1286140,11,1,2
1054292,1286131,11,1,2
1054298,1286137,6,1,0
1054150,1285971,4,1,2
1054137,1285957,3,1,2
1054129,1285948,5,1,2
1054269,1285904,11,1,2
1054244,1285877,0,1,2
1054235,1285868,9,1,2
1054215,1285843,3,1,2
1054100,1285916,5,1,2
1054074,1285686,4,1,2
1054189,1285816,2,1,2
1054185,1285812,6,1,2
1053948,1285769,9,1,2
1054034,1285644,5,1,1
1054165,1285789,1,1,0
1052220,1283773,7,1,1
1053953,1285774,1,1,1
1053935,1285755,11,1,1
1054018,1285626,7,1,2
1053287,1284864,2,1,2
1053902,1285719,7,1,2
1053917,1285737,11,1,1
1054000,1285608,6,1,2
1053997,1285605,11,1,2
1050827,1282096,4,1,2
1053837,1285448,11,1,2
1053966,1285571,0,1,2
1053868,1285483,4,1,2
1044599,1274966,11,1,0
1033775,1263353,5,1,0
1051404,1282887,11,1,2
1053817,1285425,4,1,0
1047639,1278737,4,1,0
1053702,1285300,1,1,1
1053711,1285311,11,1,2
1053718,1285518,11,1,1
1052689,1284252,4,1,2
1053500,1285099,0,1,1
1053783,1285387,8,1,2
1053767,1285369,11,1,2
1051349,1282648,0,1,1
1053656,1285253,11,1,2
1053555,1285357,0,1,2
1053652,1285248,5,1,2
1053648,1285244,8,1,0
1047771,1278668,11,1,2
1053382,1284969,5,1,2
1053539,1285340,3,1,0
1053529,1285330,11,1,1
1053621,1285215,11,1,2
1053617,1285211,2,1,2
1053583,1285172,9,1,2
1053591,1285181,4,1,0
1053430,1285024,6,1,2
1053569,1285157,3,1,2
1053576,1285165,11,1,0
1053441,1285035,4,1,2
1053445,1285040,0,1,1
1053325,1284907,9,1,2
1053312,1284892,11,1,2
1053415,1285008,5,1,2
1050309,1281735,11,1,2
1053411,1285001,11,1,2
1053319,1284901,2,1,2
1052586,1284144,1,1,2
1053401,1284990,11,1,2
1053390,1284978,6,1,2
1053374,1284960,7,1,2
1053142,1284927,11,1,2
1053309,1284889,0,1,2
1053301,1284880,0,1,2
1051079,1282746,8,1,1
1053157,1284942,3,1,2
1053289,1284866,8,1,0
1053280,1284857,3,1,1
1053117,1284700,2,1,2
1051961,1283481,2,1,2
1045133,1275737,6,1,2
1053270,1284846,11,1,2
1053115,1284698,5,1,2
1053257,1284831,0,1,2
1053251,1284825,11,1,1
1052446,1283975,11,1,2
1048070,1279208,11,1,2
1053094,1284677,5,1,2
1053092,1284675,11,1,1
1053090,1284673,0,1,1
1032261,1261923,3,1,2
1053074,1284655,9,1,2
1053217,1284783,8,1,1
1053061,1284641,11,1,2
1050139,1281584,11,1,2
1053045,1284624,11,1,2
1053041,1284620,1,1,1
1053018,1284596,2,1,2
1052950,1284505,0,1,2
1052979,1284553,5,1,2
1052924,1284477,0,1,2
1052725,1284292,11,1,0
1052871,1284421,2,1,2
1052717,1284284,0,1,2
1052731,1284298,0,1,2
1052848,1284396,11,1,2
1052817,1284362,2,1,2
1052681,1284244,0,1,2
1052670,1284233,3,1,2
1052830,1284377,7,1,2
1052789,1284328,7,1,0
1052795,1284334,2,1,2
1052809,1284352,0,1,2
1052144,1283687,9,1,2
1052800,1284341,3,1,2
1052258,1283811,0,1,2
1052625,1284183,5,1,2
1052616,1284174,6,1,0
1052601,1284159,11,1,2
1052607,1284165,11,1,1
1052357,1284114,9,1,0
1052548,1284084,5,1,1
1052516,1284048,6,1,2
1052545,1284081,1,1,1
1052477,1284009,11,1,1
1052358,1284115,5,1,2
1052329,1283885,7,1,2
1052333,1283889,11,1,2
1052327,1283883,4,1,2
1052510,1284042,2,1,2
1052485,1284017,0,1,1
1051899,1283411,0,1,2
1052295,1283849,2,1,1
1052469,1284000,11,1,1
1052225,1283778,4,1,1
1052257,1283810,11,1,2
1052247,1283801,2,1,2
1052196,1283745,0,1,2
1052169,1283716,1,1,2
1051548,1283239,4,1,0
1052397,1283921,0,1,2
1052195,1283744,3,1,2
1049945,1281355,11,1,2
1052181,1283728,6,1,2
1052394,1283918,11,1,2
1052387,1283511,3,1,1
1052184,1283731,3,1,2
1052168,1283715,11,1,1
1052379,1283500,2,1,2
1043109,1273612,1,1,2
1052376,1283497,1,1,1
1052094,1283637,11,1,2
1049941,1281351,0,1,2
1052155,1283698,0,1,2
1051809,1283310,6,1,1
1035508,1265335,4,1,2
1052133,1283676,2,1,2
1042417,1272495,4,1,0
1050460,1281913,6,1,2
1052102,1283645,5,1,1
1031816,1261270,8,1,2
1052071,1283614,11,1,0
1034572,1264157,2,1,2
1052063,1283606,8,1,2
1052061,1283604,1,1,2
1050697,1282345,7,1,2
1051869,1283379,11,1,0
1049803,1281007,0,1,2
1050893,1282170,7,1,2
1048558,1279902,11,1,2
1023228,1252052,11,1,2
1052008,1283540,5,1,0
1051662,1282972,2,1,2
1052012,1283544,11,1,2
1051845,1283352,3,1,2
1051998,1283529,11,1,2
1047748,1278858,11,1,2
1051764,1283258,6,1,1
1032942,1262501,11,1,2
1051720,1283038,3,1,1
1051709,1283026,8,1,2
1051710,1283027,2,1,1
1050684,1282331,2,1,2
1011422,1238288,6,1,2
1051694,1283010,9,1,1
1051513,1283201,5,1,2
1051506,1283194,11,1,2
1051652,1282962,2,1,2
1048949,1280339,7,1,0
1051502,1283189,3,1,2
1051488,1283172,7,1,2
1051492,1283179,11,1,2
1018387,1246622,4,1,2
1051410,1282893,6,1,1
1051470,1283154,2,1,2
1042904,1273203,6,1,2
1051458,1251300,11,1,2
1046355,1277399,11,1,2
1051570,1282673,5,1,2
1051447,1283131,5,1,2
1051442,1283126,1,1,1
1051433,1283116,4,1,2
1051609,1280843,0,1,1
1051409,1282892,0,1,2
1051591,1282697,0,1,1
1051412,1252541,1,1,2
1051586,1282692,2,1,2
1051063,1282727,11,1,2
1051355,1282656,11,1,1
1051159,1282834,3,1,2
1051328,1282620,0,1,2
1041216,1271243,1,1,1
1051152,1282826,2,1,2
1051341,1282640,11,1,2
1051151,1282825,7,1,2
1051325,1282623,5,1,2
1051321,1282618,7,1,2
1047098,1278170,11,1,2
1051124,1282796,4,1,1
1050137,1281582,0,1,2
1051297,1282593,11,1,2
1051094,1282762,9,1,2
1048624,1279583,0,1,0
1047379,1278257,4,1,2
1042854,1273149,11,1,2
1051048,1282512,7,1,1
1051236,1282526,5,1,2
1051225,1282312,3,1,2
988714,1212800,0,1,2
1051204,1282292,6,1,2
1051011,1282474,3,1,2
1051020,1282483,0,1,2
1050995,1282456,11,1,1
1051186,1282273,0,1,1
1051000,1282460,11,1,2
1051194,1282282,11,1,2
1050758,1282413,3,1,2
1047014,1277879,11,1,2
1050978,1282435,1,1,2
1050977,1282432,0,1,2
1045401,1275807,11,1,0
1050965,1277698,3,1,2
1050921,1282201,2,1,1
1050962,1282417,0,1,2
1050934,1282215,2,1,1
1050914,1282193,11,1,2
1050926,1282207,5,1,2
1050726,1282378,3,1,2
1050920,1282200,6,1,2
1047216,1278099,11,1,2
1050905,1282184,3,1,1
1024083,1253188,11,1,2
1050657,1281902,5,1,2
1015745,1243424,11,1,1
1050706,1282354,3,1,2
1050681,1282328,7,1,2
1050886,1282161,4,1,2
1050656,1281901,11,1,2
1039409,1269340,0,1,2
1040288,1270251,5,1,2
1050833,1282102,3,1,2
1050642,1281883,3,1,2
1050244,1281468,7,1,2
1050591,1281827,7,1,2
1050340,1281770,11,1,2
1050143,1281588,2,1,1
1046516,1277562,11,1,2
1050329,1281759,0,1,1
1050245,1281469,11,1,2
1050454,1281704,1,1,2
1050287,1281714,9,1,2
1050278,1281504,4,1,2
929732,1150483,1,1,1
1048310,1279429,3,1,2
1050229,1281452,3,1,1
1050256,1281481,11,1,2
1046358,1277403,11,1,2
1050226,1281449,2,1,2
1050377,1281623,4,1,2
1050213,1281434,8,1,2
1050195,1281415,5,1,2
1050212,1281433,1,1,2
1047954,1279078,11,1,2
1041019,1271017,4,1,2
1035743,1265601,0,1,2
1050177,1281389,5,1,2
1050062,1281302,11,1,2
1049936,1281346,3,1,2
1050080,1281522,1,1,1
1049924,1281332,3,1,2
1041299,1271535,4,1,2
1050056,1281296,1,1,0
1050039,1281279,4,1,2
1049899,1281107,3,1,2
1050042,1263389,11,1,2
1049982,1281219,3,1,2
1050007,1281246,11,1,2
1050014,1238176,11,1,1
1049998,1281237,3,1,2
1033731,1263308,11,1,1
1049844,1281049,0,1,2
1049969,1281204,3,1,2
1049832,1281037,0,1,2
1049278,1280490,7,1,2
1049802,1281006,6,1,2
1038531,1268456,2,1,2
1045712,1276540,11,1,2
1049691,1281117,7,1,1
1049524,1280924,3,1,2
1049675,1280901,11,1,2
1049079,1280250,11,1,2
1049522,1280922,11,1,1
1031978,1261408,6,1,2
1038425,1268343,7,1,2
1049647,1280870,11,1,2
1049632,1280854,11,1,2
1038880,1268811,8,1,0
1048647,1279608,6,1,2
1036964,1266641,2,1,0
1049033,1280188,6,1,2
1049595,1280817,2,1,2
1049353,1280768,11,1,2
1049409,1280595,11,1,0
1047885,1278994,0,1,2
1049360,1280775,11,1,2
1049562,1280778,0,1,1
1047388,1278267,4,1,0
1006779,1233131,0,1,0
1009907,1236680,9,1,0
1049393,1280578,11,1,2
1049124,1280302,11,1,2
1049310,1280725,7,1,2
1049385,1280569,1,1,2
1049279,1280492,2,1,2
1049276,1280488,6,1,2
1049157,1280539,2,1,2
1049271,1280483,4,1,2
1049134,1280513,0,1,2
1049201,1280399,2,1,1
1047384,1278263,4,1,2
1049128,1280307,5,1,2
1048372,1279495,11,1,0
1049225,1280429,4,1,1
1049226,1243201,6,1,2
1049215,1280416,7,1,2
1048862,1280039,0,1,2
1049214,1280414,1,1,2
1048132,1279277,7,1,2
1042765,1272856,2,1,2
1046668,1277722,11,1,2
1026422,1255604,0,1,1
1049180,1280376,5,1,1
1048423,1279753,1,1,2
1044695,1275076,11,1,2
1047400,1278279,11,1,0
1048917,1280101,0,1,2
1049026,1280178,2,1,2
1048941,1280330,7,1,2
1044354,1274926,11,1,2
1048931,1280317,3,1,2
1048930,1280316,2,1,0
1048911,1280092,8,1,2
1048906,1280087,11,1,2
1048881,1280060,3,1,2
1048887,1280067,2,1,1
1049007,1280157,3,1,2
1048813,1279985,0,1,2
1042785,1272878,5,1,2
1048987,1280133,11,1,2
1048874,1280053,11,1,1
1048877,1280056,0,1,2
1048337,1279457,8,1,1
1048835,1280009,11,1,2
1048982,1280127,11,1,2
1048016,1279150,0,1,1
1048797,1279967,11,1,2
1047552,1278645,6,1,1
1048806,1279977,11,1,2
1048550,1279892,5,1,2
1048800,1279969,11,1,2
1048395,1279722,0,1,2
1048535,1279878,7,1,1
1048519,1279860,6,1,2
1032109,1261743,11,1,2
1047889,1278999,2,1,2
1048727,1279694,1,1,0
1047357,1278450,11,1,1
1048710,1279676,4,1,1
1037219,1266912,5,1,2
1048475,1279810,11,1,2
1048692,1279655,1,1,2
1048690,1279653,1,1,2
1048681,1279645,11,1,0
1048666,1279628,0,1,2
1048307,1279426,6,1,2
1048110,1279253,0,1,2
1048659,1268499,0,1,1
1047727,1278835,0,1,2
1048435,1279767,11,1,2
1048621,1279579,3,1,1
1048407,1279738,6,1,2
1048161,1279310,1,1,2
1048051,1279189,11,1,1
1048392,1279717,0,1,2
1048140,1279286,3,1,2
1048572,1279521,7,1,1
1048336,1279456,5,1,2
1048151,1279299,11,1,2
1048362,1279484,5,1,2
1047906,1279017,0,1,2
1048315,1279434,11,1,2
1048083,1279221,5,1,1
1048279,1279397,5,1,2
986905,1210895,6,1,2
1048064,1279202,0,1,0
1048075,1279213,4,1,2
1048215,1279332,11,1,1
1048044,1279180,8,1,2
1036762,1266440,11,1,1
1048248,1279366,5,1,2
1045354,1275976,11,1,2
1048214,1279331,4,1,2
1031182,1260588,4,1,1
1047612,1278509,1,1,2
1048026,1279160,11,1,2
1048015,1279149,11,1,0
1047994,1279125,7,1,2
1047982,1279112,0,1,1
1038218,1268117,11,1,2
1039359,1269298,5,1,2
1048162,1278874,1,1,2
1047970,1279098,1,1,2
1047966,1279094,1,1,2
1043020,1273514,2,1,1
1047743,1278851,11,1,2
1046979,1277842,1,1,2
1047952,1279076,2,1,2
1045540,1276155,5,1,1
1047935,1279056,0,1,2
903197,1123748,0,1,2
1047705,1278808,5,1,2
1047711,1278815,6,1,2
1047910,1279023,5,1,2
1039372,1269102,11,1,2
1030910,1260513,0,1,2
1036728,1266604,11,1,2
1047667,1278767,11,1,2
1047665,1278764,2,1,2
1047082,1278153,3,1,0
1047657,1278756,0,1,2
1043775,1273912,11,1,2
1047659,1278758,9,1,2
1047652,1278751,7,1,2
1047451,1278533,8,1,2
1047832,1278934,0,1,2
1046328,1277371,6,1,2
1047534,1278623,5,1,2
1047638,1278736,11,1,2
1047644,1278742,11,1,2
1047650,1278749,0,1,2
1047813,1278913,2,1,2
1047351,1278444,0,1,2
1046334,1277377,0,1,2
1040555,1270746,6,1,2
1047629,1278727,5,1,2
1043259,1273373,2,1,2
937673,1158424,1,1,2
1047779,1278677,9,1,2
1036629,1266299,4,1,2
1046245,1276879,7,1,2
1042468,1272750,6,1,2
1040436,1270411,8,1,2
1047556,1278651,11,1,0
1047368,1278245,6,1,1
1047606,1278503,4,1,2
1047765,1278661,8,1,2
1030533,1260121,0,1,0
1047604,1278501,5,1,1
1043970,1274097,0,1,2
1047559,1278654,0,1,2
1046561,1277605,1,1,2
1047525,1278611,0,1,2
1047564,1278457,6,1,0
1047518,1278603,6,1,2
1040942,1271153,5,1,2
1047458,1278540,6,1,2
1047511,1278596,11,1,2
1046480,1277523,2,1,0
1047322,1278411,5,1,1
1026253,1255409,11,1,2
1047470,1246434,1,1,2
1015821,1243307,6,1,1
1046448,1277287,11,1,2
1013090,1240260,2,1,2
1044585,1274957,11,1,1
1047248,1278330,3,1,1
1047427,1277466,5,1,2
1047409,1278289,0,1,1
1038490,1268411,0,1,2
1047402,1278282,2,1,2
1031863,1261516,2,1,2
1047260,1278343,11,1,1
1047256,1278339,5,1,2
1041247,1271278,9,1,2
1047217,1278101,5,1,2
1044775,1275133,5,1,2
1047145,1278221,11,1,2
1047209,1278090,7,1,0
1047143,1278219,6,1,0
1045978,1276606,8,1,1
1047133,1264757,0,1,1
1047124,1278200,1,1,2
1040115,1270085,11,1,0
1047168,1278045,2,1,2
1046950,1278023,8,1,2
1047080,1278151,0,1,2
1032149,1261782,4,1,2
1047075,1278146,7,1,2
1046942,1278013,0,1,2
1038943,1268876,5,1,2
1047067,1278138,6,1,2
1045375,1275779,11,1,2
1046931,1278000,11,1,2
1047061,1272722,2,1,1
1039468,1269402,11,1,2
1046905,1277969,7,1,1
1047031,1277899,11,1,1
1047020,1277885,6,1,2
1046890,1277952,8,1,2
1047018,1277883,11,1,2
1040467,1270445,11,1,1
1046549,1277597,4,1,2
1047002,1277867,1,1,2
1046117,1277152,11,1,0
1046854,1277711,3,1,2
1045047,1275444,11,1,2
1036307,1266169,11,1,2
1046840,1277693,2,1,2
1046255,1276891,4,1,1
1046826,1277678,6,1,1
1046749,1277811,6,1,2
1046822,1277674,3,1,2
1046809,1277660,11,1,2
1046792,1277642,2,1,1
1039392,1269322,6,1,2
1046712,1277770,6,1,2
1046552,1277600,11,1,1
623231,798733,3,1,1
1040347,1270317,0,1,2
1046653,1277507,0,1,1
1046531,1277577,11,1,1
1046646,1277499,11,1,2
1043550,1273887,5,1,2
1043410,1273734,11,1,2
1046530,1277576,5,1,0
1046616,1277464,5,1,2
1035978,1265637,0,1,2
1046407,1277245,2,1,2
1046604,1277452,0,1,2
1043080,1273581,0,1,2
1044522,1274874,5,1,1
1033007,1262561,2,1,1
1043274,1273387,11,1,2
1023901,1252975,4,1,1
1034286,1263881,2,1,2
1045293,1275707,3,1,2
1046442,1277281,11,1,1
1046443,1277282,11,1,2
1042802,1272895,4,1,2
1046276,1277314,0,1,2
1041857,1271894,11,1,0
1046300,1277341,9,1,2
1046371,1277204,3,1,2
1046275,1277313,11,1,2
1046380,1277217,9,1,2
1046153,1277189,11,1,0
1046382,1277219,4,1,2
1046366,1277202,5,1,2
1046247,1276881,7,1,2
1014538,1242126,6,1,0
1030260,1259665,0,1,2
1029563,1258932,11,1,2
1031634,1261059,0,1,1
1042392,1272470,6,1,2
1046227,1276859,4,1,2
1046047,1276678,0,1,2
1033253,1262819,4,1,2
1046029,1276659,11,1,1
1043257,1273371,11,1,0
1044595,1274968,9,1,2
1046031,1276661,3,1,2
1046181,1276811,11,1,2
1043030,1273525,2,1,2
1022862,1251674,11,1,0
997934,1223049,9,1,2
1045932,1276758,0,1,2
1045996,1276624,11,1,2
1045909,1276735,2,1,2
1045315,1275932,6,1,0
1045902,1276728,11,1,2
1045970,1276598,2,1,2
1045966,1237299,1,1,1
1045759,1276588,2,1,2
1045885,1276311,4,1,2
1045892,1276718,3,1,2
1045795,1276213,3,1,2
1045739,1276567,3,1,2
1042203,1272253,4,1,0
1045826,1276245,11,1,2
1043408,1273730,7,1,2
1045843,1276262,1,1,2
1042384,1272462,9,1,2
1045841,1276260,1,1,2
1038832,1268760,0,1,2
1045684,1276111,6,1,2
1037682,1267588,11,1,2
1045159,1275763,6,1,0
1045560,1276178,4,1,2
1045519,1276132,2,1,2
1045554,1276170,6,1,2
1045472,1275880,6,1,1
1045515,1276126,2,1,2
1045616,1276042,8,1,2
1043564,1273668,11,1,2
1045590,1276014,7,1,0
1044701,1275082,0,1,2
1045417,1275824,6,1,2
1045584,1276008,1,1,2
1045358,1275980,3,1,1
1045477,1275885,7,1,2
1045339,1275958,0,1,1
1045458,1275865,0,1,2
1040508,1270493,6,1,1
1045468,1275875,3,1,2
1037186,1266877,11,1,2
1043332,1273448,2,1,1
1037627,1267527,3,1,2
1044661,1275039,11,1,1
1044206,1274566,0,1,2
1045284,1275698,4,1,2
1045409,1275816,3,1,2
1045042,1275439,6,1,2
1045291,1275705,7,1,0
978527,1201574,4,1,2
1042294,1272550,8,1,2
1043785,1274123,4,1,2
1040196,1270150,4,1,1
1045232,1275644,2,1,2
1040409,1270384,11,1,2
1045106,1275509,11,1,2
1045108,1275511,9,1,2
1045100,1275502,7,1,0
1045198,1275605,11,1,2
1045091,1275492,0,1,2
1033625,1263199,6,1,2
1045054,1275451,11,1,2
1045045,1275442,0,1,1
1044958,1275561,11,1,2
1044959,1275562,2,1,2
1045043,1275440,1,1,2
1045034,1275430,11,1,2
1041954,1272202,9,1,2
1044994,1275383,4,1,1
1044872,1275252,11,1,2
1044982,1275369,1,1,2
1041749,1272016,7,1,2
1044761,1275347,11,1,2
1044864,1275244,11,1,0
1044826,1275196,1,1,0
1044665,1275043,1,1,2
1044657,1275035,11,1,2
1044801,1275166,5,1,2
1044615,1274988,4,1,2
1044543,1274898,11,1,0
1038768,1268494,7,1,2
1044605,1274977,0,1,2
1044511,1274860,11,1,0
1043457,1273783,2,1,2
1044537,1274891,2,1,2
1042702,1272984,5,1,0
1044514,1274865,6,1,2
1044347,1274919,3,1,2
1044500,1274849,11,1,0
1044512,1274861,0,1,2
1044336,1274708,1,1,1
1040934,1271144,4,1,2
1044323,1274693,1,1,2
1044499,1274848,6,1,2
1044495,1274844,11,1,2
1044300,1274664,1,1,2
1044298,1274662,5,1,2
1044226,1274586,8,1,2
1044459,1274808,3,1,2
1044462,1274811,11,1,2
1044266,1274629,1,1,2
1044444,1274792,2,1,2
1044439,1274787,3,1,2
1044248,1274610,4,1,2
1044441,1274789,11,1,2
1016799,1244719,1,1,2
1044415,1274762,4,1,1
1044372,1274718,6,1,2
1044207,1274567,11,1,2
1044201,1274560,11,1,0
1031770,1261223,2,1,2
1044366,1274511,4,1,2
1044374,1274720,0,1,2
1044156,1274499,7,1,2
1044183,1274540,0,1,2
1044140,1274483,0,1,1
1044134,1274477,2,1,0
1044133,1274476,9,1,2
1041602,1271655,4,1,2
1044119,1274461,11,1,2
1043922,1274273,11,1,2
1044083,1274423,1,1,2
1044073,1274411,7,1,1
1044077,1274416,1,1,2
1043899,1274246,2,1,2
952346,1173097,11,1,1
1044042,1274378,8,1,1
1042228,1272278,4,1,2
1041120,1271332,9,1,2
1034765,1264388,5,1,2
1043852,1274193,3,1,2
1036033,1265698,2,1,1
1043814,1274152,2,1,2
1027201,1256413,1,1,2
1007963,1234415,0,1,1
1043742,1274066,3,1,2
1043714,1274034,5,1,2
1043511,1273844,2,1,2
1043703,1274021,4,1,2
1031255,1260665,6,1,1
1034530,1264350,4,1,2
1013065,1240233,6,1,2
1043636,1273950,5,1,2
1043428,1273753,4,1,2
1043394,1273716,2,1,2
1042617,1272683,5,1,2
